facility_name,address,ward_name,lng,lat,exec_start,reception,workday,remark
山田医院,港北区大豆戸町212,横浜市港北区,139.630371,35.512581,開始済,045-421-5452,木曜日を除く平日11時15分から12時45分,17日はかかりつけ患者様の予約です。18日からお電話ください
椎橋医院,港北区大豆戸町２００番地　菊名レジデンシアプラザ１０１,横浜市港北区,139.625656,35.513493,開始済,080-4169-5306,木曜、日曜除く１１時３０分から１２時３０分,接種は土曜１３時３０分～　３日以内に予約票取りに来院要。
村井医院,港北区箕輪町2-3-7,横浜市港北区,139.643311,35.545975,開始済,045-563-1920,水曜日を除く平日9時から12時 15時半から18時,実施時間 月、火、金、土11:00～ 火、木、金16:00～
日吉の森 内科クリニック,港北区箕輪町1-24-9 2F,横浜市港北区,139.644775,35.548302,開始済,045-755-7125,水曜、土曜、日曜、祝日を除く午前9時～12時30分　　,
あべこどもクリニック,港北区箕輪町2-15-22ピアタウン日吉1F,横浜市港北区,139.647369,35.543793,開始済,https://abe-kodomo.com,火曜日を除く平日１２時から１３時半まで。,当院ホームページで予約方法、詳細を確認のうえ予約して下さい。
かない内科クリニック,港北区箕輪町2-7-42プラウドシティ日吉ソコラ2階,横浜市港北区,139.64476,35.545563,開始済,https://kanai-naika-clinic.com/,6月12日14時～,ホームページ予約のみ、電話予約不可
おおそねクリニック,港北区師岡町1148-1　1F,横浜市港北区,139.633072,35.525024,開始済,090-4008-3656,月曜から土曜の午前9時から12時30分まで,電話混雑のため話し中の際は時間をおいて再度お掛け直しください
石川こどもクリニック,港北区師岡町700　トレッサ横浜南棟1F,横浜市港北区,139.645462,35.524197,開始済,https://ssc7.doctorqube.com/ishikawa-clinic/,ウェブページから24時間,接種は水・木・金の11：00～11：30で実施予定です。
清水内科医院,青葉区青葉台1-28-2,横浜市青葉区,139.517212,35.548683,開始済,045-981-7231,診療時間内は受け付けております。,
横浜青葉台クリニック,青葉区青葉台１－１９－３５,横浜市青葉区,139.518677,35.545544,開始済,045-988-0631,平日15時から16時30分まで,お電話の前に当院のホームページをよくお読みの上ご連絡くだい。
中山医院,青葉区青葉台１-6-13　ケントロンビル　３階,横浜市青葉区,139.517654,35.541996,開始済,窓口でのみ受付、,日祝日と木曜日を除く9～１２時と２時～６時、土曜日は午前のみ,ワクチンはファイザー製を扱い中
朝比奈耳鼻咽喉科医院,青葉区青葉台1-13-5,横浜市青葉区,139.517273,35.545071,開始済,090-5786-6200,木曜日を除く平日10時から12時まで（電話予約のみ）,接種は月・火・水・金16：00、土11：00で実施しています
佐川耳鼻咽喉科医院,青葉区青葉台2-35-43,横浜市青葉区,139.510315,35.548042,開始済,https://ssl.fdoc.jp/reserve/subjectlist/index/cid/x5979445?SITE_CODE=hp,24時間受付可,1回目の予約のみ受付。2回目は3週間後の同じ時間になります。
柴田医院,青葉区あざみ野1-31-1,横浜市青葉区,139.549759,35.572952,開始済,045-904-5226,診療時間内,接種は毎日１２人位予定
西川内科医院,青葉区あざみ野1-26-10キャッスルあざみ野101,横浜市青葉区,139.545135,35.569836,開始済,https://covid19.e-chusya.com/26230/top2.php,木曜13時から,電話でのご予約不可。詳細はホームページにてご確認ください。
長浜医院,青葉区あざみ野4-2-4,横浜市青葉区,139.54187,35.571045,開始済,045-901-2525,平日9:00～12:30、14:30～18:00,
緑十字クリニック,青葉区あざみ野2-19-10,横浜市青葉区,139.550476,35.566753,開始済,https://green-cross-clinic.com,ウェブページから24時間,電話での予約は受け付けておりません。
医療法人リブウェル　橋本内科・循環器内科,青葉区あざみ野2-30　あざみ野三規庭2F,横浜市青葉区,139.545197,35.569019,開始済,http://www.hashimoto-naika.jp/,ウェブページから24時間,お電話での予約、問い合わせは受け付けておりません。
Ｋ・クリニック,青葉区あざみ野2-7-11-Ｂ1,横浜市青葉区,139.552139,35.566856,開始済,090-2227-4108,月・火曜日の平日１０時から１２時まで,電話予約は専用電話でのみ受付。接種は火・水・木に実施です。
医療法人社団愛希会　あざみ野おさかべクリニック,青葉区あざみ野2-9-11サンサーラあざみ野3F,横浜市青葉区,139.551971,35.567982,開始済,045-902-3350,木曜日を除く平日12時30分～13時30分まで,
医療法人社団プラタナス　青葉アーバンクリニック,青葉区あざみ野2丁目29番地1　ブランズシティあざみ野1階,横浜市青葉区,139.546402,35.568493,開始済,https://bit.ly/3fXlV9h,ウェブページから24時間,電話での予約は受け付けておりません。
横浜青葉脳神経外科クリニック,青葉区あざみ野1-7-1 ゴールドワンあざみ野2F,横浜市青葉区,139.553497,35.570915,開始済,045-905-2273,月～金まで13時～16時まで,詳細は、ホームページをご確認下さい。
潤レディースクリニック,青葉区あざみ野1-7-1　3階,横浜市青葉区,139.553497,35.570915,開始済,070-8518-1441,毎週火・水・土曜日 10:00～12:30　,ワクチン接種時間  毎週火・水・土曜日  １４～１７時
ささき内科・消化器内科,青葉区あざみ野南4-5-1,横浜市青葉区,139.541855,35.560482,開始済,https://www.sasaki.clinic,web予約のみとさせていただきます,原則として電話対応は行いませんのでご了承の程お願いいたします
ほほえみあかちゃんこどもクリニック,青葉区あざみ野南４－５－２,横浜市青葉区,139.541855,35.560482,,https://ssc2.doctorqube.com/hohoemi-clinic/,,
西山耳鼻咽喉科,青葉区市ヶ尾町1156-11　アビタシオン市ヶ尾１F,横浜市青葉区,139.541061,35.551044,開始済,045-972-6400,当院診療時間内であれば可（但し、午前は8:40から可）,7月10日分までは予約終了。7月15日分からの予約可。
吉田内科クリニック,青葉区市ヶ尾町1075－1,横浜市青葉区,139.544174,35.552227,開始済,070-4225-1253,月曜日　水曜日　16時～17時,高齢者かつ基礎疾患がある方お申し出ください。
しろくま内科小児科クリニック,青葉区市ケ尾町1156-6　マストライフ市が尾1階,横浜市青葉区,139.541061,35.551044,開始済,https://airrsv.net/shirokumacl/calendar,ウェブページからのみ。電話での予約は受け付けておりません。,通常診療に支障をきたしております。電話はご遠慮ください。
医療法人杉原クリニック,青葉区市ヶ尾町1154－2市ヶ尾プラーザビル１F,横浜市青葉区,139.540573,35.551895,開始済,クリニックの窓口,木曜日を除く平日9時から17時まで,予約はクリニックの窓口のみになります。
市が尾ペインクリニック内科,青葉区市ヶ尾町1063-3-201,横浜市青葉区,139.541061,35.551044,開始済,045-978-6678,水曜日を除く平日9時～11時半、14時～18時。,
永楽整形外科リウマチ科,青葉区市ケ尾町1169‐9,横浜市青葉区,139.540298,35.552525,開始済,080-1176-5714,月・水・金　13:00から13:30まで,接種は月・火・水・金14:00～14:30で実施しています。
横浜内科おなかクリニック,青葉区美しが丘2-14-4,横浜市青葉区,139.560089,35.579254,開始済,https://yokohama-onaka.jp/,24時間WEB（電話での予約、問い合わせはご遠慮ください）,接種は月-土　１１時～（電話での問い合わせはご遠慮ください）
小澤クリニック,青葉区美しが丘１－９－１平野ビル2階,横浜市青葉区,139.556702,35.57943,開始済,070-4071-3101,月、火、水、金曜日　１５時から18時の間,接種は毎日、月曜日から土曜日の17時まで実施しています。
有本小児科内科,青葉区美しが丘2-20-18ドムス有本101,横浜市青葉区,139.558563,35.58012,開始済,045-901-6870,木曜日、休日を除く、午前9時から11時と午後15時から16時,接種日時は、後日電話でお知らせいたします。
長谷川内科クリニック,青葉区美しが丘1-4-3-401,横浜市青葉区,139.556351,35.577164,開始済,045-902-5060,水金日曜日を除く16時から17時30分,接種は火・木・金（PM）の指定時間内で実施
ふじくら循環器内科,青葉区美しが丘2-14-7　1階,横浜市青葉区,139.560089,35.579254,開始済,https://www.fujikura-clinic.com/,Webで24時間。接種可能日の14日前から予約可能。,電話申込み不可。往復はがきでの『抽選』申込みも可能
はな眼科,青葉区美しが丘２－２０－１８－２０１,横浜市青葉区,139.558563,35.58012,開始済,045-479-5587(faxのみ年中無休),記入済み予診票と､都合の悪い曜日やその他のご希望有ればﾒﾓを添えてfaxして下さい｡日時が決まり次第､数日中にご連絡致します｡,予診票の連絡先には、日時連絡で繋がりやすい番号記入を願います
ひろた内科クリニック,青葉区美しが丘1-23-1,横浜市青葉区,139.553665,35.583813,開始済,070-8384-2044,月・火・木・金曜日16時から18時まで。予約専用番号のみで可,木14：30～15：30のみ接種。予約前に当院HPの確認を。
桑原クリニック,青葉区美しが丘3-32-5,横浜市青葉区,139.549774,35.585587,開始済,045-901-1234,月曜から土曜の午前9時から12時まで,
牛島耳鼻咽喉科医院,青葉区美しが丘１-４-３-２０２,横浜市青葉区,139.556351,35.577164,開始済,045-901-1300,水曜日を除く平日１０時から１１時、午後４時から５時,
あざがみクリニック,青葉区美しが丘西3-65-6,横浜市青葉区,139.535141,35.587437,開始済,http://www.azagami.com,WEBからは２４時間可能。詳細はＨＰをご参照下さい。,接種は月・土・水・金11時－12時。電話での予約受付なし
